MatchId,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Win
EUW1_7252579000,"['champion_77', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_106', 'JUNGLE', 'tier_SILVER', 'rank_IV', 'mastery_4']","['champion_103', 'MIDDLE', 'tier_IRON', 'rank_II', 'mastery_3']","['champion_51', 'BOTTOM', 'tier_BRONZE', 'rank_III', 'mastery_4']","['champion_235', 'UTILITY', 'tier_IRON', 'rank_III', 'mastery_4']","['champion_36', 'TOP', 'tier_BRONZE', 'rank_II', 'mastery_4']","['champion_19', 'JUNGLE', 'tier_BRONZE', 'rank_I', 'mastery_4']","['champion_112', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_96', 'BOTTOM', 'tier_BRONZE', 'rank_II', 'mastery_4']","['champion_16', 'UTILITY', 'tier_IRON', 'rank_II', 'mastery_3']",0
EUW1_7252535521,"['champion_777', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_121', 'JUNGLE', 'tier_IRON', 'rank_I', 'mastery_6']","['champion_98', 'MIDDLE', 'tier_IRON', 'rank_III', 'mastery_4']","['champion_51', 'BOTTOM', 'tier_IRON', 'rank_I', 'mastery_4']","['champion_25', 'UTILITY', 'tier_IRON', 'rank_I', 'mastery_3']","['champion_58', 'TOP', 'tier_BRONZE', 'rank_II', 'mastery_2']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_96', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7252464688,"['champion_98', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_61', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_221', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_875', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_122', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_104', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_96', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7252401522,"['champion_36', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_107', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_84', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_26', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_74', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_30', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_234', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_89', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7252080908,"['champion_516', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_104', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_90', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_267', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_36', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_876', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_238', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_112', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7252030163,"['champion_14', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_245', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_119', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_12', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_44', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7251464470,"['champion_99', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_9', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_106', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_516', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_201', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_84', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_75', '', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_82', '', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7251427197,"['champion_36', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_233', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_41', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_18', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_53', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_67', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_3', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_12', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7251377870,"['champion_23', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_96', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_350', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_81', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_254', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_131', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_14', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_63', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7250618594,"['champion_133', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_235', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_78', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_266', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_141', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7250263462,"['champion_19', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_78', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_799', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_69', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_236', 'BOTTOM', 'tier_SILVER', 'rank_I', 'mastery_1']","['champion_350', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_2']",1
EUW1_7250207150,"['champion_223', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_50', 'MIDDLE', 'tier_IRON', 'rank_II', 'mastery_2']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_777', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_112', 'MIDDLE', 'tier_PLATINUM', 'rank_IV', 'mastery_1']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_518', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_4']",0
EUW1_7250180170,"['champion_22', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_131', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_777', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_51', 'BOTTOM', 'tier_IRON', 'rank_IV', 'mastery_4']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_516', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_63', 'MIDDLE', 'tier_IRON', 'rank_II', 'mastery_4']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_5']",0
EUW1_7249779993,"['champion_23', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_8', 'MIDDLE', 'tier_BRONZE', 'rank_II', 'mastery_1']","['champion_119', 'BOTTOM', 'tier_SILVER', 'rank_IV', 'mastery_4']","['champion_432', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_54', 'TOP', 'tier_SILVER', 'rank_II', 'mastery_2']","['champion_120', 'JUNGLE', 'tier_BRONZE', 'rank_I', 'mastery_2']","['champion_61', '', 'tier_SILVER', 'rank_IV', 'mastery_2']","['champion_51', 'BOTTOM', 'tier_SILVER', 'rank_III', 'mastery_4']","['champion_40', 'UTILITY', 'tier_BRONZE', 'rank_II', 'mastery_1']",1
EUW1_7249742813,"['champion_23', 'TOP', 'tier_GOLD', 'rank_IV', 'mastery_3']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_89', 'UTILITY', 'tier_IRON', 'rank_II', 'mastery_2']","['champion_223', 'TOP', 'tier_BRONZE', 'rank_IV', 'mastery_5']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_127', 'MIDDLE', 'tier_BRONZE', 'rank_IV', 'mastery_1']","['champion_67', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_412', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_5']",0
EUW1_7249153938,"['champion_157', 'MIDDLE', 'tier_GOLD', 'rank_III', 'mastery_11']","['champion_78', 'JUNGLE', 'tier_IRON', 'rank_IV', 'mastery_2']","['champion_112', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_35', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_7']","['champion_17', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7249114520,"['champion_80', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_81', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_23', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_145', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_350', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7248444441,"['champion_223', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_131', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_412', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_86', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_55', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_523', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_43', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7248373433,"['champion_57', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_234', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_201', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_80', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_90', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_89', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7247875002,"['champion_223', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_910', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_101', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_84', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_56', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_3', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_895', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_25', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7247825441,"['champion_86', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_777', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_85', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_67', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_84', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_147', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7247760990,"['champion_86', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_518', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_106', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_19', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_777', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_235', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_63', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7246484727,"['champion_57', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_245', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_67', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_44', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_79', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_5', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_268', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_21', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_555', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7246436386,"['champion_83', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_517', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_57', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_48', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_711', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_202', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_43', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7246381187,"['champion_57', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_136', 'MIDDLE', 'tier_IRON', 'rank_I', 'mastery_1']","['champion_51', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_16', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_223', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_11', 'JUNGLE', 'tier_SILVER', 'rank_IV', 'mastery_6']","['champion_90', 'MIDDLE', 'tier_GOLD', 'rank_IV', 'mastery_1']","['champion_236', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_5']",1
EUW1_7246336256,"['champion_92', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_89', 'UTILITY', 'tier_IRON', 'rank_II', 'mastery_2']","['champion_18', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_901', 'TOP', 'tier_BRONZE', 'rank_IV', 'mastery_0']","['champion_203', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_268', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_157', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_11']","['champion_555', 'UTILITY', 'tier_BRONZE', 'rank_II', 'mastery_4']",1
EUW1_7246256390,"['champion_54', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_61', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_22', 'BOTTOM', 'tier_IRON', 'rank_III', 'mastery_4']","['champion_143', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_887', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_238', 'JUNGLE', 'tier_IRON', 'rank_III', 'mastery_7']","['champion_80', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_202', 'BOTTOM', 'tier_SILVER', 'rank_III', 'mastery_9']","['champion_133', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_1']",0
EUW1_7245869240,"['champion_122', 'TOP', 'tier_IRON', 'rank_II', 'mastery_3']","['champion_141', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_8']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_53', 'UTILITY', 'tier_IRON', 'rank_I', 'mastery_2']","['champion_887', 'TOP', 'tier_BRONZE', 'rank_IV', 'mastery_2']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_45', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_4']","['champion_21', 'BOTTOM', 'tier_IRON', 'rank_I', 'mastery_4']","['champion_142', 'UTILITY', 'tier_BRONZE', 'rank_III', 'mastery_1']",0
EUW1_7245820286,"['champion_14', 'TOP', 'tier_IRON', 'rank_II', 'mastery_2']","['champion_48', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_105', 'MIDDLE', 'tier_IRON', 'rank_II', 'mastery_1']","['champion_147', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_117', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_875', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_3']","['champion_20', 'JUNGLE', 'tier_BRONZE', 'rank_II', 'mastery_7']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_5']","['champion_202', 'BOTTOM', 'tier_IRON', 'rank_I', 'mastery_9']","['champion_555', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_4']",1
EUW1_7245172202,"['champion_6', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_1']","['champion_107', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_2']","['champion_84', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_82', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_111', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_777', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_45', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7245130645,"['champion_31', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_142', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_222', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_106', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_876', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_103', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_893', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_161', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
EUW1_7244949207,"['champion_41', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_233', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_950', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_22', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_235', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_150', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_15', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_90', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",0
EUW1_7244864371,"['champion_14', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_20', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_157', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_50', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_99', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_133', 'TOP', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_238', 'JUNGLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_131', 'MIDDLE', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_18', 'BOTTOM', 'UNRANKED', 'UNRANKED', 'mastery_0']","['champion_89', 'UTILITY', 'UNRANKED', 'UNRANKED', 'mastery_0']",1
